"","gene_list"
"8997",-0.717035170490704
"56261",-0.72098807462298
"783",-0.722064415529288
"64837",-0.724703057459612
"5784",-0.726920339085479
"57198",-0.726992630809624
"8659",-0.730699436014988
"22906",-0.734527351338853
"267",-0.73761366789603
"9887",-0.738942406116938
"79831",-0.739690464195757
"25950",-0.742372974526428
"10043",-0.742448837045728
"7410",-0.743841775253204
"7005",-0.746741168555011
"5214",-0.74794141018968
"81628",-0.749570889720188
"7549",-0.754250151728955
"151827",-0.758461447745898
"22864",-0.760724411078276
"79446",-0.761977387929761
"55066",-0.763139780793678
"57523",-0.763890356365269
"399474",-0.764307687582691
"64599",-0.765096974637356
"8623",-0.766083607527183
"340527",-0.768032336864402
"114876",-0.769505206105241
"283229",-0.771237740144625
"9368",-0.771825799083135
"53344",-0.772025338897897
"51361",-0.772215027883435
"85441",-0.772952999812099
"55112",-0.775227434619467
"79925",-0.781591034004637
"8812",-0.785544319656471
"60312",-0.786488755060628
"5087",-0.787886150609168
"54677",-0.789225705668898
"55",-0.789912088755702
"8871",-0.7910959009962
"146691",-0.791657248163151
"2033",-0.797030909987628
"80131",-0.797169818433059
"158471",-0.7972677790523
"9020",-0.802693539356289
"79047",-0.804382509677636
"146223",-0.804512371741567
"57553",-0.804851281892231
"143686",-0.807157967258951
"254295",-0.808749791925944
"283078",-0.808856439244323
"283450",-0.811270475966852
"26471",-0.812104393802205
"5253",-0.815065860663065
"25851",-0.815890103996658
"23765",-0.817432775507052
"2114",-0.82111953838721
"140901",-0.821982073945463
"2241",-0.822461013584438
"1829",-0.822594407991599
"11173",-0.824252247450537
"51280",-0.825509941599593
"1956",-0.825654707284631
"55534",-0.82657386230868
"8556",-0.828705244231538
"89796",-0.829627049816093
"7078",-0.830850168062015
"94097",-0.830885426487898
"203522",-0.8336160917443
"5792",-0.834550767243802
"3270",-0.836528510007364
"775",-0.840125419097558
"54810",-0.840857763922945
"54206",-0.841793007778342
"54910",-0.843104292826313
"8029",-0.843759221294355
"144097",-0.843777880830378
"339451",-0.844413453510806
"23334",-0.845458233593177
"9057",-0.845883065052622
"29978",-0.846018495448882
"51715",-0.84753552388432
"148932",-0.847600431287382
"54039",-0.848773876850054
"10758",-0.850326766069661
"57585",-0.854648834879096
"54891",-0.855550030239696
"3707",-0.85564434745087
"376267",-0.856591246687583
"80820",-0.860969246308809
"130814",-0.862373397547644
"10743",-0.863473916906314
"65985",-0.86756628989696
"7629",-0.868026313356032
"102157402",-0.868720632211901
"9569",-0.870225332179387
"197335",-0.872616705639949
"84726",-0.872636124963648
"9663",-0.875781774562798
"51277",-0.876790138313206
"55198",-0.876954630187146
"7786",-0.877570350208048
"5361",-0.881591652629622
"23338",-0.885458522115482
"10020",-0.887060834050888
"23060",-0.888409932054816
"6668",-0.889278489528673
"7571",-0.889637865189942
"80233",-0.895149699824065
"22859",-0.897022558542826
"26018",-0.89734823013143
"55170",-0.897355464825923
"11182",-0.897844053054649
"55731",-0.897928123143929
"1837",-0.898107712436835
"256643",-0.899635827800924
"4684",-0.906959790641255
"8603",-0.907606525610796
"9423",-0.910684979870575
"341640",-0.912571965831934
"199221",-0.913379825753452
"51809",-0.914198329490237
"23125",-0.915330417352054
"56981",-0.915939885954539
"1387",-0.917122944841021
"57492",-0.9185830839908
"29123",-0.921959494730816
"8526",-0.92525199276296
"54627",-0.925585329161171
"11273",-0.929130672281213
"57464",-0.930045552040047
"9826",-0.936588701628687
"116988",-0.937768248855704
"8525",-0.938126942296383
"58525",-0.940753610304556
"51061",-0.941135510726049
"3549",-0.945217089985982
"116535",-0.946046508509664
"5352",-0.94748916097351
"7226",-0.947802233628401
"607",-0.949520517013586
"64753",-0.949601521053285
"6602",-0.949657335200129
"23054",-0.953108827170635
"644815",-0.954304677421943
"23037",-0.956420679361055
"1287",-0.957198690248155
"51171",-0.959432617615763
"22838",-0.961677998803995
"23255",-0.961830236876318
"4784",-0.962619435131758
"138311",-0.966841300518162
"23284",-0.97073751329163
"23524",-0.975016740005105
"5141",-0.977809550236065
"8425",-0.978263882097365
"5592",-0.978400429076765
"53942",-0.980004533945121
"3385",-0.986154067972163
"57482",-0.987809715678897
"6310",-0.990068876307305
"9919",-0.990263358921999
"5187",-0.991297192498843
"5364",-0.99186411181703
"80020",-0.992286638617755
"114823",-0.996043758038635
"166647",-0.996677347257288
"84418",-0.997623373724635
"23313",-0.997881207966646
"6720",-0.998061755980607
"9540",-0.998438859968663
"23005",-1.00000332000327
"3755",-1.00140050618429
"7745",-1.00463050279281
"27347",-1.00674087239358
"5662",-1.00822188927061
"92154",-1.01049690706098
"84886",-1.01298388116155
"200035",-1.01386520711402
"4752",-1.01397258267481
"55113",-1.0168036519466
"9922",-1.01842644977402
"5696",-1.02008133553462
"200186",-1.02120708537815
"54796",-1.02219761917254
"3752",-1.02265930016653
"26056",-1.02270037329194
"79683",-1.0228300506033
"3268",-1.02777645240392
"340277",-1.03211253066004
"222223",-1.03222196414843
"64218",-1.03429904024882
"5430",-1.03508436053438
"58508",-1.03717774056302
"51466",-1.0393619148102
"8289",-1.04083195126351
"152110",-1.04110115311584
"344148",-1.04209586366019
"254427",-1.04329184374046
"23205",-1.04530723234759
"158067",-1.04783836946731
"23089",-1.04834411177161
"23191",-1.04892345577056
"10788",-1.05030356163172
"4853",-1.05163579537511
"5803",-1.05231457558133
"140710",-1.058033811827
"2901",-1.06037996854994
"1306",-1.06589085958807
"10752",-1.06591753228849
"64116",-1.0673142719978
"146439",-1.06898018386954
"57522",-1.0691339889645
"9791",-1.07031166387918
"5325",-1.07167658259735
"338707",-1.07258982200076
"8792",-1.07261407099308
"283149",-1.07272315038284
"353322",-1.07377660248605
"342184",-1.07597534381115
"23335",-1.07834026570034
"9398",-1.0813001581537
"9776",-1.08312617144574
"3096",-1.08521821358792
"8021",-1.08523077301881
"401145",-1.08672117058885
"5357",-1.08681186614265
"23152",-1.0876673990644
"399909",-1.09179995178458
"51222",-1.09374309993117
"55607",-1.09408689622011
"57674",-1.09735679552237
"201176",-1.09749131601029
"81537",-1.10329419434629
"7916",-1.10616677681372
"9612",-1.10638077476856
"26040",-1.10691891761612
"23108",-1.10808243246055
"201798",-1.1113832855119
"154214",-1.11246563300584
"1573",-1.11610920304999
"84553",-1.12023707039998
"90990",-1.12709633126876
"51282",-1.12811542259773
"219743",-1.12971694720824
"55258",-1.12984304662809
"2581",-1.13093363519398
"2675",-1.13095865847841
"51760",-1.1316869338335
"164045",-1.13285314629195
"65125",-1.13356310759446
"6548",-1.1439836523252
"7453",-1.1440449958188
"9542",-1.14720960261299
"64093",-1.15250833788615
"253558",-1.15595473697681
"85369",-1.15678974234036
"9739",-1.15733047913632
"64761",-1.15780438386797
"57787",-1.15894518595614
"9743",-1.1636539723293
"8884",-1.16429818312118
"83593",-1.16729502622782
"2194",-1.17114418470673
"3977",-1.17221310314999
"4135",-1.17258907816174
"7227",-1.17568294133022
"83637",-1.17698495333833
"5067",-1.17752566077631
"10586",-1.17756576209974
"5101",-1.17913486054239
"4293",-1.17950768963163
"6874",-1.18433009064586
"5578",-1.18632017560955
"7015",-1.18768453245071
"3054",-1.18910488674725
"4487",-1.19112324717574
"64860",-1.19213642646457
"10157",-1.19330410202163
"57494",-1.19418057001536
"374654",-1.19988141743722
"3077",-1.20010758752462
"51341",-1.20235845128603
"6571",-1.20299097378903
"57643",-1.20369091732855
"55809",-1.20513854111119
"6261",-1.20750360505827
"152485",-1.2096450366568
"84624",-1.2098456495314
"5802",-1.21515855992418
"84959",-1.21945169356813
"3131",-1.22299222442319
"23274",-1.22399335902022
"392",-1.22468121667487
"10346",-1.22562064111134
"9757",-1.22781573377856
"347902",-1.23253485905379
"6239",-1.2364365237264
"8863",-1.23660832201634
"162387",-1.23789878579493
"10644",-1.24115456337986
"2894",-1.24394123163378
"6331",-1.24491698291213
"1773",-1.24494684024219
"286097",-1.24862084714116
"151354",-1.24967464045983
"57634",-1.25330970492953
"53832",-1.25441454431207
"827",-1.25824672497189
"6272",-1.2602146334272
"9543",-1.26385830813044
"129080",-1.2652859890877
"776",-1.26544669654846
"389170",-1.2654595554326
"5265",-1.26985068368085
"9331",-1.27372109283701
"200424",-1.27983007909125
"222950",-1.2860983650537
"23017",-1.28635537152445
"2099",-1.29747649457828
"23218",-1.29859928099842
"4045",-1.2990872112482
"4773",-1.29977813298139
"150160",-1.30017966502366
"11136",-1.3016296872944
"401565",-1.30356968954152
"1945",-1.30394614898952
"113828",-1.3050702245378
"9901",-1.30622656003057
"57178",-1.3073089264281
"747",-1.30739472175306
"114",-1.30826609710402
"6536",-1.30851220988518
"84629",-1.30920766669365
"51684",-1.30922947973264
"440335",-1.31014462940192
"79695",-1.31435044825027
"29114",-1.3163883662081
"64344",-1.31931453286965
"78996",-1.31933595780442
"85450",-1.32078159024869
"6611",-1.32314943775813
"59277",-1.32380336902843
"338323",-1.32710148577469
"84133",-1.33069422872049
"2819",-1.33665162590717
"5251",-1.33782974774045
"5365",-1.34158268216651
"57701",-1.34364227363176
"8913",-1.34550470060263
"89797",-1.34627543818462
"4685",-1.34704410229097
"162466",-1.34758852918964
"27245",-1.34834861217246
"9649",-1.34965767632332
"1824",-1.35562678270192
"57224",-1.35670862139827
"51291",-1.35788380128726
"85004",-1.35902409865969
"286319",-1.36003698185154
"23467",-1.3634667135021
"84632",-1.36728731135777
"221061",-1.36730572744025
"397",-1.36938851472641
"1663",-1.36979363425684
"1750",-1.37101598258959
"149473",-1.37270378550989
"128272",-1.37796669213361
"489",-1.37903957501874
"22999",-1.38093975717155
"6545",-1.38162612854734
"57537",-1.38288120538678
"79616",-1.38594519071892
"27330",-1.388569478433
"64072",-1.3895421156541
"56964",-1.38961344941976
"32",-1.3906661148818
"316",-1.39323160546057
"58499",-1.39545631550799
"6299",-1.39937814279709
"10912",-1.40211203930315
"22822",-1.40573259510794
"63035",-1.4071941003933
"51339",-1.41013591994371
"55626",-1.41115303872938
"3800",-1.41791823417634
"130367",-1.42070407574786
"402665",-1.421226231812
"80036",-1.42214006639835
"1822",-1.4237122084829
"57864",-1.42522211295654
"495",-1.42643207337409
"9900",-1.43749331480645
"169792",-1.44418287829604
"23416",-1.44881319701729
"26999",-1.4491132091161
"2895",-1.45130845391825
"7089",-1.45316304256544
"91133",-1.45326118216443
"1757",-1.45345840920697
"116931",-1.45853777843257
"2245",-1.46055602384986
"26191",-1.46210810471875
"29094",-1.46639992075809
"26053",-1.47411065657597
"283652",-1.48170246367869
"54832",-1.49039696131185
"170961",-1.49167876309361
"23067",-1.49518912695757
"9760",-1.50089356072698
"23154",-1.52092148800634
"84141",-1.52459684701999
"6769",-1.52873584439054
"55691",-1.53119623204749
"23612",-1.53532498939434
"116986",-1.54074290254954
"220164",-1.54621248397467
"57597",-1.55075470343461
"203197",-1.55133786009059
"56832",-1.55134896050743
"57662",-1.55242323624349
"23135",-1.55372486446288
"2840",-1.55410197919989
"55799",-1.55501962089002
"5167",-1.557933758092
"644943",-1.55901057610869
"23504",-1.56018791500936
"57673",-1.56196108823381
"54437",-1.56470259978458
"283446",-1.56670414377084
"85446",-1.57015790934184
"29998",-1.57340755198913
"3233",-1.57781000079407
"84978",-1.5782310680172
"6300",-1.58093392673824
"9890",-1.5846678329233
"6641",-1.59026031372266
"84102",-1.59206253934237
"5241",-1.60080693599658
"10158",-1.60531720280232
"116113",-1.60938124653694
"1040",-1.61345620935703
"125058",-1.61408477719673
"65244",-1.62222366819625
"23072",-1.62772806694991
"5330",-1.63226644717312
"84460",-1.63766373271023
"10848",-1.63795236816035
"2736",-1.639322305784
"80000",-1.63971851002114
"136",-1.64588605090669
"7164",-1.64975682386704
"83999",-1.65269683999745
"10855",-1.6633077311619
"55568",-1.66649600506674
"6505",-1.67510711636552
"79838",-1.67981149724631
"2891",-1.68066715071663
"340348",-1.68596464062739
"84709",-1.68684147770026
"9737",-1.68751068712408
"2735",-1.69021801354127
"388630",-1.69577130827275
"144568",-1.70438436830258
"22941",-1.72073863251691
"285025",-1.73023903243294
"55224",-1.73199101615446
"10888",-1.73885672201913
"3614",-1.74067868923991
"84826",-1.74847809476745
"81706",-1.76327863952631
"7380",-1.76568910143264
"54857",-1.76957709110156
"127707",-1.77272496873093
"745",-1.77301193621941
"1136",-1.77366292872867
"148327",-1.77682427068084
"128611",-1.7770969244089
"22983",-1.78024754927325
"222962",-1.78190009603213
"576",-1.78192953950742
"64375",-1.78296514992136
"477",-1.78844485542942
"23704",-1.79251002520478
"147645",-1.79555703378922
"282996",-1.80140687474559
"25894",-1.81318358322833
"4974",-1.82656078354209
"3218",-1.83756287682962
"3038",-1.85790102519244
"65108",-1.86140563134947
"8643",-1.86195087186913
"9123",-1.86412242659322
"123624",-1.86444711445462
"7074",-1.86591004144675
"23171",-1.87228968769521
"7475",-1.88224633994055
"4118",-1.88901135391287
"29785",-1.89155787683765
"57479",-1.89577446779997
"84502",-1.90785978919658
"2900",-1.91224129033519
"57495",-1.91640106809706
"7100",-1.92215394961837
"139599",-1.92339435406281
"150353",-1.92570718824962
"11092",-1.92614137430954
"154215",-1.94391017867607
"81629",-1.98546757137032
"54507",-1.98832410045929
"3698",-1.99088574635833
"27156",-2.00929548767945
"3747",-2.02464544056673
"23096",-2.03301479877972
"161291",-2.04082108287113
"56171",-2.05199796910191
"9842",-2.08737611315748
"284325",-2.09608900228895
"3598",-2.11097242197696
"221188",-2.11364150543593
"80714",-2.11479665185472
"84658",-2.13980751023151
"9985",-2.14634055989906
"65268",-2.14788838994609
"10655",-2.14908277633606
"139735",-2.15445448247316
"283358",-2.15722678219755
"353345",-2.1636191867358
"4824",-2.16807652535622
"23229",-2.17372414316339
"2556",-2.17515601585575
"9914",-2.20889390105873
"389432",-2.2154206906484
"100113407",-2.2483548022388
"169044",-2.26396490032534
"5284",-2.27296445980223
"202559",-2.30067276158947
"1132",-2.30711758993422
"64850",-2.31785862469706
"3547",-2.3273883900519
"2567",-2.36264213779938
"1630",-2.37549412616537
"51085",-2.37589303632014
"64409",-2.3846470054553
"64005",-2.41843304864432
"23158",-2.55457032913857
"644150",-2.55830561635695
"1608",-2.5738879318665
"129684",-2.57817225785031
"644096",-2.59384410497438
"23593",-2.59484351374741
"50852",-2.59756106699868
"57216",-2.65223002768818
"57622",-2.66207083788421
"3354",-2.67326957564725
"140807",-2.67480231041101
"10021",-2.71267923340351
"79589",-2.71953227775552
"40",-2.73025162053558
"84327",-2.73189475088249
"27132",-2.83743439232737
"763",-2.85879276492839
"57540",-2.86486288805294
"157855",-2.86933921370995
"4353",-2.96483615044984
"728361",-3.21610595291494
"4887",-3.22835633481889
"4036",-3.23825894650953
"55630",-3.3920576839802
"57379",-3.42301196794552
"368",-3.43360517281661
"1114",-3.53641654671525
"1511",-3.61332421264585
"6369",-3.75260841876143
"9573",-3.86956581275709
"3101",-3.92261238998118
"80157",-3.94493388355521
"170589",-3.9932535748996
"84812",-4.00265461681072
"53353",-4.51830781581014
"3568",-4.52584279951643
"55808",-4.55977591059182
"102723796",-5.97097440135598
"128859",-6.43365462291315
"1232",-7.16405158754184
